
metadata
ID,name,desc,time,keywords,minlat,minlon,maxlat,maxlon,
1,,,2012-08-05T09:17:58Z,,13.05875301361084,80.238304138183594,13.064804077148438,80.243496894836426,

author
ID,name,email,

copyright
year,license,author,

link
metadataID,authorID,wptID,rteptID,trkptID,rteID,trkID,text,type,href,
1,,,,,,,"Garmin International",,http://www.garmin.com,

rte
ID,name,cmt,desc,src,number,type,

trk
ID,name,cmt,desc,src,number,type,
1,"ACTIVE LOG 092",,,,,,

trkseg
ID,trkID,
1,1,

wpt
ID,lat,lon,ele,time,magvar,geoidheight,name,cmt,desc,src,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,Proximity,Temperature,Depth,DisplayMode,Samples,Expiration,
1,13.062908677384257,80.238741589710116,-47.699340999999997,,,,"0472","047","047",,"Flag",,,,,,,,,,,,,,,
2,13.062573987990618,80.238769752904773,21.755371,,,,"0482","048","048",,"Flag",,,,,,,,,,,,,,,
3,13.062570048496127,80.238771429285407,22.716674999999999,,,,"0492","049","049",,"Flag",,,,,,,,,,,,,,,
4,13.062462089583278,80.238853320479393,22.957031000000001,,,,"0502","050","050",,"Flag",,,,,,,,,,,,,,,
5,13.062224127352238,80.239695785567164,27.282837000000001,,,,"0512","051","051",,"Flag",,,,,,,,,,,,,,,
6,13.062287159264088,80.239898208528757,37.136353,,,,"0522","052","052",,"Flag",,,,,,,,,,,,,,,
7,13.06232051923871,80.240481421351433,71.503174000000001,,,,"0532","053","053",,"Flag",,,,,,,,,,,,,,,
8,13.062319681048393,80.240895571187139,47.470458999999998,,,,"0542","054","054",,"Flag",,,,,,,,,,,,,,,
9,13.06247541680932,80.241146609187126,32.329833999999998,,,,"0552","055","055",,"Flag",,,,,,,,,,,,,,,
10,13.062490504235029,80.24114535190165,30.407226999999999,,,,"0562","056","056",,"Flag",,,,,,,,,,,,,,,
11,13.063918612897396,80.24122204631567,22.716674999999999,,,,"0572","057","057",,"Flag",,,,,,,,,,,,,,,
12,13.06475386954844,80.243109231814742,36.895995999999997,,,,"0582","058","058",,"Flag",,,,,,,,,,,,,,,
13,13.064438123255968,80.243472922593355,25.360229,,,,"0592","059","059",,"Flag",,,,,,,,,,,,,,,
14,13.064072756096721,80.243436209857464,22.235962000000001,,,,"0602","060","060",,"Flag",,,,,,,,,,,,,,,
15,13.063569087535143,80.242341617122293,69.099975999999998,,,,"0612","061","061",,"Flag",,,,,,,,,,,,,,,
16,13.063635556027293,80.243389690294862,36.895995999999997,,,,"0622","062","062",,"Flag",,,,,,,,,,,,,,,
17,13.063287874683738,80.24342967197299,37.616942999999999,,,,"0632","063","063",,"Flag",,,,,,,,,,,,,,,
18,13.063186788931489,80.243427660316229,34.733153999999999,,,,"0642","064","064",,"Flag",,,,,,,,,,,,,,,
19,13.06270751170814,80.243354653939605,32.810547,,,,"0652","065","065",,"Flag",,,,,,,,,,,,,,,
20,13.062640372663736,80.243326406925917,32.570189999999997,,,,"0662","066","066",,"Flag",,,,,,,,,,,,,,,
21,13.062598211690784,80.243257759138942,28.484618999999999,,,,"0672","067","067",,"Flag",,,,,,,,,,,,,,,
22,13.062599049881101,80.243257759138942,28.724976000000002,,,,"0682","068","068",,"Flag",,,,,,,,,,,,,,,
23,13.062454964965582,80.241215843707323,14.305298000000001,,,,"0692","069","069",,"Flag",,,,,,,,,,,,,,,
24,13.061999408528209,80.241102688014507,26.321532999999999,,,,"0702","070","070",,"Flag",,,,,,,,,,,,,,,
25,13.061783909797668,80.241078967228532,34.252440999999997,,,,"0712","071","071",,"Flag",,,,,,,,,,,,,,,
26,13.061585845425725,80.241048457100987,36.175049000000001,,,,"0722","072","072",,"Flag",,,,,,,,,,,,,,,
27,13.061546618118882,80.241064047440886,39.299315999999997,,,,"0732","073","073",,"Flag",,,,,,,,,,,,,,,
28,13.060642797499895,80.240985257551074,44.826903999999999,,,,"0742","074","074",,"Flag",,,,,,,,,,,,,,,
